Date,nasdaq100_shares,nasdaq100_value,sp500_shares,sp500_value,csi930955_shares,csi930955_value,csi980092_shares,csi980092_value,cnb00003_shares,cnb00003_value,total_value,return,cumulative_invest,profit
2024-08-12,50.714395042038376,940347.7986427678,108.70692954606459,580972.2420589676,22.30492047423977,427079.67294402537,145.536049174445,606882.5307652915,850.2376156105942,141977.60843282758,2697259.8528438797,169.72598528438797,998312.236286926,1698947.6165569536
2024-08-13,50.714395042038376,963899.583510601,108.70692954606459,590760.2182416597,22.30492047423977,428391.20226791064,145.536049174445,609389.8403740737,850.2376156105942,142151.65207274302,2734592.496466988,173.45924964669882,998312.236286926,1736280.2601800621
2024-08-14,50.714395042038376,964723.6924300342,108.70692954606459,593019.1248826225,22.30492047423977,425091.41233295156,145.536049174445,604822.9191509797,850.2376156105942,142325.18557008918,2729982.3343666773,172.9982334366677,998312.236286926,1731670.0980797512
2024-08-15,50.714395042038376,988431.1863388948,108.70692954606459,602586.4493533405,22.30492047423977,428872.5424517447,145.536049174445,609333.4888158335,850.2376156105942,142164.06554193093,2771387.7325017443,177.13877325017444,998312.236286926,1773075.4962148182
2024-08-16,50.714395042038376,989362.7661931338,108.70692954606459,603785.4634312292,22.30492047423977,427895.80998417776,145.536049174445,608996.0489322175,850.2376156105942,142163.9805181694,2772204.0690589277,177.2204069058928,998312.236286926,1773891.8327720016
2024-08-19,50.714395042038376,1002445.5943406875,108.70692954606459,609655.6376267168,22.30492047423977,431526.8279881792,145.536049174445,611535.6820975215,850.2376156105942,142231.74445613354,2797395.4865092384,179.73954865092387,998312.236286926,1799083.2502223123
2024-08-20,50.714395042038376,1000078.7574861377,108.70692954606459,608445.7422399623,22.30492047423977,427250.08253644855,145.536049174445,600738.595466948,850.2376156105942,142238.54635705845,2778751.7240865547,177.8751724086555,998312.236286926,1780439.4877996286
2024-08-21,50.714395042038376,1005404.7594810799,108.70692954606459,611025.3555549082,22.30492047423977,423765.83090916753,145.536049174445,597069.4715776062,850.2376156105942,142196.62964260884,2779462.0471653705,177.94620471653704,998312.236286926,1781149.8108784445
2024-08-22,50.714395042038376,988516.8659320811,108.70692954606459,605567.1848687647,22.30492047423977,423075.49362048984,145.536049174445,592921.0392639133,850.2376156105942,142259.8022974487,2752340.385982698,175.2340385982698,998312.236286926,1754028.1496957717
2024-08-23,50.714395042038376,1000131.9481700001,108.70692954606459,612521.1374272754,22.30492047423977,423996.6868360759,145.536049174445,596619.8525072866,850.2376156105942,142304.43977226826,2775574.0647129063,177.55740647129065,998312.236286926,1777261.8284259802
2024-08-26,50.714395042038376,989764.4202398047,108.70692954606459,610589.4131660596,22.30492047423977,424592.45126194286,145.536049174445,600595.3734409555,850.2376156105942,142336.2386590921,2767877.8967678547,176.78778967678545,998312.236286926,1769565.6604809286
2024-08-27,50.714395042038376,993064.9170312026,108.70692954606459,611563.423008428,22.30492047423977,423708.50726354873,145.536049174445,601852.1791008112,850.2376156105942,142200.54073564065,2772389.567139631,177.23895671396312,998312.236286926,1774077.330852705
2024-08-28,50.714395042038376,981363.0656330164,108.70692954606459,607908.7363775515,22.30492047423977,421585.74798201537,145.536049174445,598840.863600133,850.2376156105942,142275.61671709907,2751974.0303098154,175.19740303098152,998312.236286926,1753661.7940228893
2024-08-29,50.714395042038376,980078.4660445394,108.70692954606459,607884.7974980469,22.30492047423977,416080.001412154,145.536049174445,596338.3130201588,850.2376156105942,142251.64001633885,2742633.2179912375,174.26332179912376,998312.236286926,1744320.9817043114
2024-08-30,50.714395042038376,992716.057462183,108.70692954606459,614020.2102320801,22.30492047423977,417170.71202334436,145.536049174445,602807.4486203825,850.2376156105942,142264.05348552676,2768978.4818235165,176.89784818235162,998312.236286926,1770666.2455365905
2024-09-03,50.714395042038376,961481.041745481,108.70692954606459,601033.0230837628,22.30492047423977,414114.491819964,145.536049174445,599477.6711369007,850.2376156105942,142519.97500782556,2718626.202793934,171.8626202793934,998312.236286926,1720313.9665070078
2024-09-04,50.714395042038376,959587.3741587355,108.70692954606459,600069.8414707048,22.30492047423977,411779.3896955158,145.536049174445,589514.476960887,850.2376156105942,142564.78253016825,2703515.864816011,170.35158648160112,998312.236286926,1705203.6285290848
